date,diesel_price_krw
2014-08-28,1634.22
2014-08-29,1633.28
2014-08-30,1632.35
2014-08-31,1631.73
2014-09-01,1630.38
2014-09-02,1629.14
2014-09-03,1628.07
2014-09-04,1627.27
2014-09-05,1626.44
2014-09-06,1625.44
2014-09-07,1624.76
2014-09-08,1624.56
2014-09-09,1624.36
2014-09-10,1623.94
2014-09-11,1623.46
2014-09-12,1622.45
2014-09-13,1621.42
2014-09-14,1620.74
2014-09-15,1620.34
2014-09-16,1619.03
2014-09-17,1617.59
2014-09-18,1616.37
2014-09-19,1615.25
2014-09-20,1613.98
2014-09-21,1613.28
2014-09-22,1612.86
2014-09-23,1611.62
2014-09-24,1610.24
2014-09-25,1609.2
2014-09-26,1607.93
2014-09-27,1607.06
2014-09-28,1606.31
2014-09-29,1606.17
2014-09-30,1605.4
2014-10-01,1602.97
2014-10-02,1601.73
2014-10-03,1600.78
2014-10-04,1600.41
2014-10-05,1599.73
2014-10-06,1599.44
2014-10-07,1598.09
2014-10-08,1597.06
2014-10-09,1595.94
2014-10-10,1595.28
2014-10-11,1594.23
2014-10-12,1593.52
2014-10-13,1593.15
2014-10-14,1591.57
2014-10-15,1589.98
2014-10-16,1588.21
2014-10-17,1586.36
2014-10-18,1584.79
2014-10-19,1583.93
2014-10-20,1582.99
2014-10-21,1580.51
2014-10-22,1578.15
2014-10-23,1575.13
2014-10-24,1572.36
2014-10-25,1569.84
2014-10-26,1568.5
2014-10-27,1567.0
2014-10-28,1564.32
2014-10-29,1562.09
2014-10-30,1560.28
2014-10-31,1558.4
2014-11-01,1554.89
2014-11-02,1553.55
2014-11-03,1552.2
2014-11-04,1550.21
2014-11-05,1548.38
2014-11-06,1546.1
2014-11-07,1544.44
2014-11-08,1542.68
2014-11-09,1541.76
2014-11-10,1541.1
2014-11-11,1539.35
2014-11-12,1538.04
2014-11-13,1537.07
2014-11-14,1535.99
2014-11-15,1534.98
2014-11-16,1534.05
2014-11-17,1533.44
2014-11-18,1532.03
2014-11-19,1530.42
2014-11-20,1529.15
2014-11-21,1527.69
2014-11-22,1526.0
2014-11-23,1525.11
2014-11-24,1524.28
2014-11-25,1522.31
2014-11-26,1520.43
2014-11-27,1518.64
2014-11-28,1517.07
2014-11-29,1515.42
2014-11-30,1513.99
2014-12-01,1510.71
2014-12-02,1508.33
2014-12-03,1506.17
2014-12-04,1503.65
2014-12-05,1501.49
2014-12-06,1499.33
2014-12-07,1497.97
2014-12-08,1496.85
2014-12-09,1493.53
2014-12-10,1489.25
2014-12-11,1484.97
2014-12-12,1480.07
2014-12-13,1476.03
2014-12-14,1473.7
2014-12-15,1470.43
2014-12-16,1465.09
2014-12-17,1460.22
2014-12-18,1454.04
2014-12-19,1448.18
2014-12-20,1443.4
2014-12-21,1440.74
2014-12-22,1437.47
2014-12-23,1431.31
2014-12-24,1426.09
2014-12-25,1421.66
2014-12-26,1419.08
2014-12-27,1415.45
2014-12-28,1413.62
2014-12-29,1411.46
2014-12-30,1407.79
2014-12-31,1405.38
2015-01-01,1399.99
2015-01-02,1397.5
2015-01-03,1393.97
2015-01-04,1391.01
2015-01-05,1389.08
2015-01-06,1384.87
2015-01-07,1380.06
2015-01-08,1375.62
2015-01-09,1371.0
2015-01-10,1365.63
2015-01-11,1362.95
2015-01-12,1359.51
2015-01-13,1352.35
2015-01-14,1345.01
2015-01-15,1337.26
2015-01-16,1328.8
2015-01-17,1321.81
2015-01-18,1318.59
2015-01-19,1314.39
2015-01-20,1306.49
2015-01-21,1299.88
2015-01-22,1293.85
2015-01-23,1288.2
2015-01-24,1283.59
2015-01-25,1281.01
2015-01-26,1278.11
2015-01-27,1273.63
2015-01-28,1269.86
2015-01-29,1266.38
2015-01-30,1263.61
2015-01-31,1261.36
2015-02-01,1259.09
2015-02-02,1257.22
2015-02-03,1255.15
2015-02-04,1254.47
2015-02-05,1254.21
2015-02-06,1254.27
2015-02-07,1254.68
2015-02-08,1254.67
2015-02-09,1255.7
2015-02-10,1258.47
2015-02-11,1263.0
2015-02-12,1266.29
2015-02-13,1269.31
2015-02-14,1273.23
2015-02-15,1275.21
2015-02-16,1278.58
2015-02-17,1285.13
2015-02-18,1290.35
2015-02-19,1292.03
2015-02-20,1293.38
2015-02-21,1294.96
2015-02-22,1295.6
2015-02-23,1297.69
2015-02-24,1301.4
2015-02-25,1304.12
2015-02-26,1306.49
2015-02-27,1308.39
2015-02-28,1309.89
2015-03-01,1311.53
2015-03-02,1313.88
2015-03-03,1315.72
2015-03-04,1318.11
2015-03-05,1320.05
2015-03-06,1321.14
2015-03-07,1322.6
2015-03-08,1322.97
2015-03-09,1325.33
2015-03-10,1327.36
2015-03-11,1329.39
2015-03-12,1330.81
2015-03-13,1331.88
2015-03-14,1332.41
2015-03-15,1332.54
2015-03-16,1333.4
2015-03-17,1333.56
2015-03-18,1333.26
2015-03-19,1332.8
2015-03-20,1332.35
2015-03-21,1331.55
2015-03-22,1330.85
2015-03-23,1330.94
2015-03-24,1329.71
2015-03-25,1328.76
2015-03-26,1327.78
2015-03-27,1327.12
2015-03-28,1326.49
2015-03-29,1325.99
2015-03-30,1325.85
2015-03-31,1325.48
2015-04-01,1325.32
2015-04-02,1324.72
2015-04-03,1324.22
2015-04-04,1323.55
2015-04-05,1322.84
2015-04-06,1322.78
2015-04-07,1322.0
2015-04-08,1321.39
2015-04-09,1320.94
2015-04-10,1320.5
2015-04-11,1319.76
2015-04-12,1319.41
2015-04-13,1319.39
2015-04-14,1318.75
2015-04-15,1318.36
2015-04-16,1317.87
2015-04-17,1317.63
2015-04-18,1317.57
2015-04-19,1317.0
2015-04-20,1317.33
2015-04-21,1318.27
2015-04-22,1318.64
2015-04-23,1318.71
2015-04-24,1319.0
2015-04-25,1319.09
2015-04-26,1318.86
2015-04-27,1319.53
2015-04-28,1320.26
2015-04-29,1320.68
2015-04-30,1321.04
2015-05-01,1321.68
2015-05-02,1322.41
2015-05-03,1322.22
2015-05-04,1323.13
2015-05-05,1323.87
2015-05-06,1324.85
2015-05-07,1326.34
2015-05-08,1328.56
2015-05-09,1330.33
2015-05-10,1330.98
2015-05-11,1332.71
2015-05-12,1335.7
2015-05-13,1338.0
2015-05-14,1340.17
2015-05-15,1342.59
2015-05-16,1344.96
2015-05-17,1345.73
2015-05-18,1348.86
2015-05-19,1350.74
2015-05-20,1352.68
2015-05-21,1354.32
2015-05-22,1356.11
2015-05-23,1357.69
2015-05-24,1358.32
2015-05-25,1359.43
2015-05-26,1360.77
2015-05-27,1361.86
2015-05-28,1362.64
2015-05-29,1363.36
2015-05-30,1363.74
2015-05-31,1364.0
2015-06-01,1365.32
2015-06-02,1365.77
2015-06-03,1366.49
2015-06-04,1367.04
2015-06-05,1367.48
2015-06-06,1367.59
2015-06-07,1367.53
2015-06-08,1367.98
2015-06-09,1368.17
2015-06-10,1368.45
2015-06-11,1368.53
2015-06-12,1368.78
2015-06-13,1368.89
2015-06-14,1368.72
2015-06-15,1369.28
2015-06-16,1369.73
2015-06-17,1369.97
2015-06-18,1370.09
2015-06-19,1370.32
2015-06-20,1370.27
2015-06-21,1370.12
2015-06-22,1370.5
2015-06-23,1370.25
2015-06-24,1370.13
2015-06-25,1369.82
2015-06-26,1369.7
2015-06-27,1369.41
2015-06-28,1369.09
2015-06-29,1369.47
2015-06-30,1369.15
2015-07-01,1368.52
2015-07-02,1368.1
2015-07-03,1367.9
2015-07-04,1367.19
2015-07-05,1366.83
2015-07-06,1366.8
2015-07-07,1366.01
2015-07-08,1365.21
2015-07-09,1364.34
2015-07-10,1363.14
2015-07-11,1361.65
2015-07-12,1360.92
2015-07-13,1360.49
2015-07-14,1358.87
2015-07-15,1357.29
2015-07-16,1355.86
2015-07-17,1354.14
2015-07-18,1352.6
2015-07-19,1351.78
2015-07-20,1350.95
2015-07-21,1349.15
2015-07-22,1347.83
2015-07-23,1346.11
2015-07-24,1344.64
2015-07-25,1343.18
2015-07-26,1342.25
2015-07-27,1341.44
2015-07-28,1339.75
2015-07-29,1338.15
2015-07-30,1336.88
2015-07-31,1335.99
2015-08-01,1333.6
2015-08-02,1332.74
2015-08-03,1331.98
2015-08-04,1330.14
2015-08-05,1328.42
2015-08-06,1326.76
2015-08-07,1325.0
2015-08-08,1323.35
2015-08-09,1322.3
2015-08-10,1321.19
2015-08-11,1318.78
2015-08-12,1316.74
2015-08-13,1314.57
2015-08-14,1312.37
2015-08-15,1311.07
2015-08-16,1310.08
2015-08-17,1308.67
2015-08-18,1306.05
2015-08-19,1303.94
2015-08-20,1301.72
2015-08-21,1298.67
2015-08-22,1296.15
2015-08-23,1294.75
2015-08-24,1293.53
2015-08-25,1290.22
2015-08-26,1287.14
2015-08-27,1284.01
2015-08-28,1281.31
2015-08-29,1279.36
2015-08-30,1278.32
2015-08-31,1277.88
2015-09-01,1274.56
2015-09-02,1272.88
2015-09-03,1271.33
2015-09-04,1270.18
2015-09-05,1268.87
2015-09-06,1268.12
2015-09-07,1267.82
2015-09-08,1267.91
2015-09-09,1267.03
2015-09-10,1266.36
2015-09-11,1265.83
2015-09-12,1265.48
2015-09-13,1264.84
2015-09-14,1265.09
2015-09-15,1264.67
2015-09-16,1264.06
2015-09-17,1263.14
2015-09-18,1262.28
2015-09-19,1261.57
2015-09-20,1260.87
2015-09-21,1260.92
2015-09-22,1260.02
2015-09-23,1259.15
2015-09-24,1258.47
2015-09-25,1258.01
2015-09-26,1257.14
2015-09-27,1256.67
2015-09-28,1256.62
2015-09-29,1256.64
2015-09-30,1256.87
2015-10-01,1255.89
2015-10-02,1255.67
2015-10-03,1254.99
2015-10-04,1254.47
2015-10-05,1254.54
2015-10-06,1254.27
2015-10-07,1253.99
2015-10-08,1253.86
2015-10-09,1253.66
2015-10-10,1253.45
2015-10-11,1253.21
2015-10-12,1254.01
2015-10-13,1254.23
2015-10-14,1254.35
2015-10-15,1254.38
2015-10-16,1254.1
2015-10-17,1253.58
2015-10-18,1253.17
2015-10-19,1253.66
2015-10-20,1252.79
2015-10-21,1252.17
2015-10-22,1251.33
2015-10-23,1250.25
2015-10-24,1249.07
2015-10-25,1248.45
2015-10-26,1248.54
2015-10-27,1247.21
2015-10-28,1246.35
2015-10-29,1245.42
2015-10-30,1244.65
2015-10-31,1243.83
2015-11-01,1242.9
2015-11-02,1242.73
2015-11-03,1242.47
2015-11-04,1241.59
2015-11-05,1240.64
2015-11-06,1240.02
2015-11-07,1238.78
2015-11-08,1238.37
2015-11-09,1238.39
2015-11-10,1238.23
2015-11-11,1237.75
2015-11-12,1237.17
2015-11-13,1236.28
2015-11-14,1235.67
2015-11-15,1235.22
2015-11-16,1235.34
2015-11-17,1234.64
2015-11-18,1233.95
2015-11-19,1233.25
2015-11-20,1232.55
2015-11-21,1231.58
2015-11-22,1230.99
2015-11-23,1230.99
2015-11-24,1230.13
2015-11-25,1229.21
2015-11-26,1228.69
2015-11-27,1228.3
2015-11-28,1227.68
2015-11-29,1227.14
2015-11-30,1227.51
2015-12-01,1226.25
2015-12-02,1225.8
2015-12-03,1225.36
2015-12-04,1224.75
2015-12-05,1224.13
2015-12-06,1223.54
2015-12-07,1223.61
2015-12-08,1222.53
2015-12-09,1221.6
2015-12-10,1220.27
2015-12-11,1219.24
2015-12-12,1217.62
2015-12-13,1216.68
2015-12-14,1216.02
2015-12-15,1214.3
2015-12-16,1212.75
2015-12-17,1211.19
2015-12-18,1209.91
2015-12-19,1207.79
2015-12-20,1206.81
2015-12-21,1205.64
2015-12-22,1203.27
2015-12-23,1200.81
2015-12-24,1199.15
2015-12-25,1197.31
2015-12-26,1196.69
2015-12-27,1195.84
2015-12-28,1195.34
2015-12-29,1193.74
2015-12-30,1192.36
2015-12-31,1191.45
2016-01-01,1188.71
2016-01-02,1187.91
2016-01-03,1187.1
2016-01-04,1185.85
2016-01-05,1184.01
2016-01-06,1182.44
2016-01-07,1180.44
2016-01-08,1178.04
2016-01-09,1175.5
2016-01-10,1174.3
2016-01-11,1172.86
2016-01-12,1170.17
2016-01-13,1167.57
2016-01-14,1164.76
2016-01-15,1161.8
2016-01-16,1158.36
2016-01-17,1156.54
2016-01-18,1154.25
2016-01-19,1150.54
2016-01-20,1147.64
2016-01-21,1144.35
2016-01-22,1140.8
2016-01-23,1137.97
2016-01-24,1136.39
2016-01-25,1135.33
2016-01-26,1131.93
2016-01-27,1128.92
2016-01-28,1126.12
2016-01-29,1124.11
2016-01-30,1122.4
2016-01-31,1120.97
2016-02-01,1118.75
2016-02-02,1117.02
2016-02-03,1115.02
2016-02-04,1113.01
2016-02-05,1111.98
2016-02-06,1110.29
2016-02-07,1109.39
2016-02-08,1109.05
2016-02-09,1108.73
2016-02-10,1108.27
2016-02-11,1107.26
2016-02-12,1104.71
2016-02-13,1102.64
2016-02-14,1101.51
2016-02-15,1100.93
2016-02-16,1098.49
2016-02-17,1096.73
2016-02-18,1095.22
2016-02-19,1094.2
2016-02-20,1093.17
2016-02-21,1092.36
2016-02-22,1092.17
2016-02-23,1091.84
2016-02-24,1091.53
2016-02-25,1090.86
2016-02-26,1090.25
2016-02-27,1089.49
2016-02-28,1088.76
2016-02-29,1089.29
2016-03-01,1088.41
2016-03-02,1088.33
2016-03-03,1088.29
2016-03-04,1088.06
2016-03-05,1087.84
2016-03-06,1087.61
2016-03-07,1088.15
2016-03-08,1089.14
2016-03-09,1090.68
2016-03-10,1091.69
2016-03-11,1093.17
2016-03-12,1094.88
2016-03-13,1095.27
2016-03-14,1097.75
2016-03-15,1100.78
2016-03-16,1103.27
2016-03-17,1105.22
2016-03-18,1106.8
2016-03-19,1108.79
2016-03-20,1109.41
2016-03-21,1111.73
2016-03-22,1113.6
2016-03-23,1115.2
2016-03-24,1116.67
2016-03-25,1117.54
2016-03-26,1118.37
2016-03-27,1118.52
2016-03-28,1119.62
2016-03-29,1120.38
2016-03-30,1121.01
2016-03-31,1121.35
2016-04-01,1121.92
2016-04-02,1121.94
2016-04-03,1121.64
2016-04-04,1122.02
2016-04-05,1121.99
2016-04-06,1121.95
2016-04-07,1121.66
2016-04-08,1121.62
2016-04-09,1121.14
2016-04-10,1120.64
2016-04-11,1121.04
2016-04-12,1120.72
2016-04-13,1120.38
2016-04-14,1120.72
2016-04-15,1120.93
2016-04-16,1120.85
2016-04-17,1120.65
2016-04-18,1121.16
2016-04-19,1121.43
2016-04-20,1121.3
2016-04-21,1121.0
2016-04-22,1121.24
2016-04-23,1121.06
2016-04-24,1120.64
2016-04-25,1121.18
2016-04-26,1121.39
2016-04-27,1121.33
2016-04-28,1121.62
2016-04-29,1122.5
2016-04-30,1123.1
2016-05-01,1123.54
2016-05-02,1123.58
2016-05-03,1128.24
2016-05-04,1130.45
2016-05-05,1132.32
2016-05-06,1133.6
2016-05-07,1134.67
2016-05-08,1134.92
2016-05-09,1136.36
2016-05-10,1137.6
2016-05-11,1138.9
2016-05-12,1141.13
2016-05-13,1144.06
2016-05-14,1146.51
2016-05-15,1147.53
2016-05-16,1149.99
2016-05-17,1154.25
2016-05-18,1158.47
2016-05-19,1162.42
2016-05-20,1166.9
2016-05-21,1170.37
2016-05-22,1171.85
2016-05-23,1175.31
2016-05-24,1180.74
2016-05-25,1185.69
2016-05-26,1189.97
2016-05-27,1194.28
2016-05-28,1197.22
2016-05-29,1198.23
2016-05-30,1201.06
2016-05-31,1204.04
2016-06-01,1208.59
2016-06-02,1210.95
2016-06-03,1213.04
2016-06-04,1214.69
2016-06-05,1215.32
2016-06-06,1216.25
2016-06-07,1218.19
2016-06-08,1219.88
2016-06-09,1221.61
2016-06-10,1223.24
2016-06-11,1224.36
2016-06-12,1224.67
2016-06-13,1226.12
2016-06-14,1227.97
2016-06-15,1228.8
2016-06-16,1229.47
2016-06-17,1229.96
2016-06-18,1230.07
2016-06-19,1229.98
2016-06-20,1230.54
2016-06-21,1230.52
2016-06-22,1230.79
2016-06-23,1231.15
2016-06-24,1231.23
2016-06-25,1231.34
2016-06-26,1231.16
2016-06-27,1231.78
2016-06-28,1231.82
2016-06-29,1232.03
2016-06-30,1232.11
2016-07-01,1232.32
2016-07-02,1232.08
2016-07-03,1231.96
2016-07-04,1232.22
2016-07-05,1232.2
2016-07-06,1232.17
2016-07-07,1232.05
2016-07-08,1231.97
2016-07-09,1231.63
2016-07-10,1231.39
2016-07-11,1231.47
2016-07-12,1231.22
2016-07-13,1230.99
2016-07-14,1230.67
2016-07-15,1230.3
2016-07-16,1229.54
2016-07-17,1229.25
2016-07-18,1229.14
2016-07-19,1228.32
2016-07-20,1227.51
2016-07-21,1227.01
2016-07-22,1226.41
2016-07-23,1225.62
2016-07-24,1225.08
2016-07-25,1224.72
2016-07-26,1223.96
2016-07-27,1223.04
2016-07-28,1222.3
2016-07-29,1221.66
2016-07-30,1220.97
2016-07-31,1220.28
2016-08-01,1219.48
2016-08-02,1217.7
2016-08-03,1216.41
2016-08-04,1215.29
2016-08-05,1214.05
2016-08-06,1212.89
2016-08-07,1212.26
2016-08-08,1211.56
2016-08-09,1209.86
2016-08-10,1208.77
2016-08-11,1207.7
2016-08-12,1206.75
2016-08-13,1205.79
2016-08-14,1205.36
2016-08-15,1205.11
2016-08-16,1204.49
2016-08-17,1203.66
2016-08-18,1203.18
2016-08-19,1202.91
2016-08-20,1202.61
2016-08-21,1202.41
2016-08-22,1202.61
2016-08-23,1203.35
2016-08-24,1203.36
2016-08-25,1203.4
2016-08-26,1203.45
2016-08-27,1203.53
2016-08-28,1203.26
2016-08-29,1203.96
2016-08-30,1204.15
2016-08-31,1204.6
2016-09-01,1204.69
2016-09-02,1204.45
2016-09-03,1204.24
2016-09-04,1203.94
2016-09-05,1204.27
2016-09-06,1203.91
2016-09-07,1203.76
2016-09-08,1203.7
2016-09-09,1203.61
2016-09-10,1203.45
2016-09-11,1203.18
2016-09-12,1203.64
2016-09-13,1203.68
2016-09-14,1203.51
2016-09-15,1203.55
2016-09-16,1203.43
2016-09-17,1203.36
2016-09-18,1203.19
2016-09-19,1203.5
2016-09-20,1203.1
2016-09-21,1202.83
2016-09-22,1202.35
2016-09-23,1202.22
2016-09-24,1201.83
2016-09-25,1201.52
2016-09-26,1201.82
2016-09-27,1201.45
2016-09-28,1201.15
2016-09-29,1201.05
2016-09-30,1200.91
2016-10-01,1200.72
2016-10-02,1200.4
2016-10-03,1200.57
2016-10-04,1200.82
2016-10-05,1200.52
2016-10-06,1200.78
2016-10-07,1201.31
2016-10-08,1201.57
2016-10-09,1201.75
2016-10-10,1202.61
2016-10-11,1205.67
2016-10-12,1207.19
2016-10-13,1208.51
2016-10-14,1209.5
2016-10-15,1210.19
2016-10-16,1210.47
2016-10-17,1211.74
2016-10-18,1213.44
2016-10-19,1214.69
2016-10-20,1215.8
2016-10-21,1216.78
2016-10-22,1217.66
2016-10-23,1217.98
2016-10-24,1219.2
2016-10-25,1220.43
2016-10-26,1221.5
2016-10-27,1222.08
2016-10-28,1222.37
2016-10-29,1222.68
2016-10-30,1222.79
2016-10-31,1223.48
2016-11-01,1224.29
2016-11-02,1224.76
2016-11-03,1224.86
2016-11-04,1224.96
2016-11-05,1224.94
2016-11-06,1224.7
2016-11-07,1225.2
2016-11-08,1224.63
2016-11-09,1224.5
2016-11-10,1224.44
2016-11-11,1224.23
2016-11-12,1223.9
2016-11-13,1223.65
2016-11-14,1223.89
2016-11-15,1223.02
2016-11-16,1222.71
2016-11-17,1222.37
2016-11-18,1222.02
2016-11-19,1221.54
2016-11-20,1220.99
2016-11-21,1221.04
2016-11-22,1220.73
2016-11-23,1220.62
2016-11-24,1220.48
2016-11-25,1220.55
2016-11-26,1220.26
2016-11-27,1220.03
2016-11-28,1220.43
2016-11-29,1221.11
2016-11-30,1221.21
2016-12-01,1221.73
2016-12-02,1224.0
2016-12-03,1225.36
2016-12-04,1225.87
2016-12-05,1227.52
2016-12-06,1229.35
2016-12-07,1231.05
2016-12-08,1233.16
2016-12-09,1234.92
2016-12-10,1236.0
2016-12-11,1236.84
2016-12-12,1239.16
2016-12-13,1243.56
2016-12-14,1247.64
2016-12-15,1250.31
2016-12-16,1252.84
2016-12-17,1254.74
2016-12-18,1255.3
2016-12-19,1257.12
2016-12-20,1259.14
2016-12-21,1260.81
2016-12-22,1262.02
2016-12-23,1263.65
2016-12-24,1265.23
2016-12-25,1265.82
2016-12-26,1267.69
2016-12-27,1269.74
2016-12-28,1271.73
2016-12-29,1273.64
2016-12-30,1275.73
2016-12-31,1277.36
2017-01-01,1279.34
2017-01-02,1281.55
2017-01-03,1285.44
2017-01-04,1288.66
2017-01-05,1290.76
2017-01-06,1292.58
2017-01-07,1294.04
2017-01-08,1294.73
2017-01-09,1296.5
2017-01-10,1298.42
2017-01-11,1299.82
2017-01-12,1300.7
2017-01-13,1301.58
2017-01-14,1302.12
2017-01-15,1302.39
2017-01-16,1303.38
2017-01-17,1303.96
2017-01-18,1304.57
2017-01-19,1304.91
2017-01-20,1305.33
2017-01-21,1305.47
2017-01-22,1305.52
2017-01-23,1306.04
2017-01-24,1306.38
2017-01-25,1306.65
2017-01-26,1307.01
2017-01-27,1307.38
2017-01-28,1307.45
2017-01-29,1307.57
2017-01-30,1307.61
2017-01-31,1307.99
2017-02-01,1308.18
2017-02-02,1308.23
2017-02-03,1308.28
2017-02-04,1308.09
2017-02-05,1307.98
2017-02-06,1308.39
2017-02-07,1308.36
2017-02-08,1308.42
2017-02-09,1308.22
2017-02-10,1308.21
2017-02-11,1307.9
2017-02-12,1307.75
2017-02-13,1308.03
2017-02-14,1307.85
2017-02-15,1307.68
2017-02-16,1307.67
2017-02-17,1307.58
2017-02-18,1307.24
2017-02-19,1307.06
2017-02-20,1307.26
2017-02-21,1307.23
2017-02-22,1306.97
2017-02-23,1306.83
2017-02-24,1306.76
2017-02-25,1306.11
2017-02-26,1305.81
2017-02-27,1306.08
2017-02-28,1305.87
2017-03-01,1305.45
2017-03-02,1305.23
2017-03-03,1305.22
2017-03-04,1304.67
2017-03-05,1304.39
2017-03-06,1304.55
2017-03-07,1304.04
2017-03-08,1303.59
2017-03-09,1303.21
2017-03-10,1302.8
2017-03-11,1302.11
2017-03-12,1301.83
2017-03-13,1301.76
2017-03-14,1301.02
2017-03-15,1300.28
2017-03-16,1299.25
2017-03-17,1298.26
2017-03-18,1297.22
2017-03-19,1296.7
2017-03-20,1296.27
2017-03-21,1294.74
2017-03-22,1293.51
2017-03-23,1292.12
2017-03-24,1290.88
2017-03-25,1289.62
2017-03-26,1289.0
2017-03-27,1288.47
2017-03-28,1286.82
2017-03-29,1285.39
2017-03-30,1284.19
2017-03-31,1283.4
2017-04-01,1281.44
2017-04-02,1280.79
2017-04-03,1280.48
2017-04-04,1279.35
2017-04-05,1278.42
2017-04-06,1277.8
2017-04-07,1277.33
2017-04-08,1276.71
2017-04-09,1276.41
2017-04-10,1276.64
2017-04-11,1276.81
2017-04-12,1276.95
2017-04-13,1276.91
2017-04-14,1276.95
2017-04-15,1276.9
2017-04-16,1276.7
2017-04-17,1277.0
2017-04-18,1277.89
2017-04-19,1278.28
2017-04-20,1278.32
2017-04-21,1278.26
2017-04-22,1278.09
2017-04-23,1277.82
2017-04-24,1278.24
2017-04-25,1277.99
2017-04-26,1277.77
2017-04-27,1277.64
2017-04-28,1277.54
2017-04-29,1277.07
2017-04-30,1276.67
2017-05-01,1276.74
2017-05-02,1276.54
2017-05-03,1276.11
2017-05-04,1276.09
2017-05-05,1275.74
2017-05-06,1275.6
2017-05-07,1275.43
2017-05-08,1275.51
2017-05-09,1274.56
2017-05-10,1274.26
2017-05-11,1273.58
2017-05-12,1272.82
2017-05-13,1272.2
2017-05-14,1271.68
2017-05-15,1271.72
2017-05-16,1270.92
2017-05-17,1270.49
2017-05-18,1270.04
2017-05-19,1269.61
2017-05-20,1269.05
2017-05-21,1268.73
2017-05-22,1268.91
2017-05-23,1268.54
2017-05-24,1268.22
2017-05-25,1267.95
2017-05-26,1267.65
2017-05-27,1267.18
2017-05-28,1266.87
2017-05-29,1267.01
2017-05-30,1266.77
2017-05-31,1266.49
2017-06-01,1265.48
2017-06-02,1264.69
2017-06-03,1263.89
2017-06-04,1263.45
2017-06-05,1263.43
2017-06-06,1262.44
2017-06-07,1261.92
2017-06-08,1261.12
2017-06-09,1259.81
2017-06-10,1258.45
2017-06-11,1257.7
2017-06-12,1257.18
2017-06-13,1255.56
2017-06-14,1254.23
2017-06-15,1252.92
2017-06-16,1251.31
2017-06-17,1249.72
2017-06-18,1248.92
2017-06-19,1248.38
2017-06-20,1246.83
2017-06-21,1245.27
2017-06-22,1243.62
2017-06-23,1242.22
2017-06-24,1240.87
2017-06-25,1240.04
2017-06-26,1239.39
2017-06-27,1237.91
2017-06-28,1236.74
2017-06-29,1235.64
2017-06-30,1234.86
2017-07-01,1232.91
2017-07-02,1232.16
2017-07-03,1231.72
2017-07-04,1230.93
2017-07-05,1230.41
2017-07-06,1230.08
2017-07-07,1229.63
2017-07-08,1229.1
2017-07-09,1228.8
2017-07-10,1229.02
2017-07-11,1229.67
2017-07-12,1229.4
2017-07-13,1229.21
2017-07-14,1229.32
2017-07-15,1228.95
2017-07-16,1228.83
2017-07-17,1229.42
2017-07-18,1229.2
2017-07-19,1229.21
2017-07-20,1229.31
2017-07-21,1229.31
2017-07-22,1229.1
2017-07-23,1228.91
2017-07-24,1229.35
2017-07-25,1229.46
2017-07-26,1229.65
2017-07-27,1229.74
2017-07-28,1230.08
2017-07-29,1230.18
2017-07-30,1230.21
2017-07-31,1230.91
2017-08-01,1231.63
2017-08-02,1232.14
2017-08-03,1232.91
2017-08-04,1233.55
2017-08-05,1234.17
2017-08-06,1234.37
2017-08-07,1235.69
2017-08-08,1237.83
2017-08-09,1239.1
2017-08-10,1240.77
2017-08-11,1241.79
2017-08-12,1242.71
2017-08-13,1243.08
2017-08-14,1244.05
2017-08-15,1245.59
2017-08-16,1246.56
2017-08-17,1247.56
2017-08-18,1248.3
2017-08-19,1248.92
2017-08-20,1249.14
2017-08-21,1249.9
2017-08-22,1250.72
2017-08-23,1251.24
2017-08-24,1251.78
2017-08-25,1252.13
2017-08-26,1252.84
2017-08-27,1253.06
2017-08-28,1253.84
2017-08-29,1254.68
2017-08-30,1255.28
2017-08-31,1255.71
2017-09-01,1256.63
2017-09-02,1256.87
2017-09-03,1257.03
2017-09-04,1257.79
2017-09-05,1258.34
2017-09-06,1258.77
2017-09-07,1259.7
2017-09-08,1261.03
2017-09-09,1262.06
2017-09-10,1262.61
2017-09-11,1264.02
2017-09-12,1266.83
2017-09-13,1268.36
2017-09-14,1269.71
2017-09-15,1271.4
2017-09-16,1272.82
2017-09-17,1273.39
2017-09-18,1274.84
2017-09-19,1276.16
2017-09-20,1277.17
2017-09-21,1278.3
2017-09-22,1279.34
2017-09-23,1280.14
2017-09-24,1280.42
2017-09-25,1281.54
2017-09-26,1282.56
2017-09-27,1283.51
2017-09-28,1284.76
2017-09-29,1286.33
2017-09-30,1287.99
2017-10-01,1289.44
2017-10-02,1290.64
2017-10-03,1291.64
2017-10-04,1292.07
2017-10-05,1292.52
2017-10-06,1292.86
2017-10-07,1293.05
2017-10-08,1293.17
2017-10-09,1293.63
2017-10-10,1293.86
2017-10-11,1294.35
2017-10-12,1294.79
2017-10-13,1295.24
2017-10-14,1295.57
2017-10-15,1295.52
2017-10-16,1296.3
2017-10-17,1296.58
2017-10-18,1296.72
2017-10-19,1297.04
2017-10-20,1297.28
2017-10-21,1297.32
2017-10-22,1297.29
2017-10-23,1297.76
2017-10-24,1298.06
2017-10-25,1298.36
2017-10-26,1298.45
2017-10-27,1298.62
2017-10-28,1298.64
2017-10-29,1298.65
2017-10-30,1299.12
2017-10-31,1299.33
2017-11-01,1300.42
2017-11-02,1300.9
2017-11-03,1301.18
2017-11-04,1301.58
