date,lpg_price_krw
2019-01-23,799.68
2019-01-24,799.44
2019-01-25,799.48
2019-01-26,799.51
2019-01-27,799.12
2019-01-28,799.77
2019-01-29,799.44
2019-01-30,799.39
2019-01-31,799.31
2019-02-01,799.22
2019-02-02,799.29
2019-02-03,799.23
2019-02-04,799.57
2019-02-05,799.67
2019-02-06,799.68
2019-02-07,798.98
2019-02-08,798.79
2019-02-09,798.68
2019-02-10,798.48
2019-02-11,798.71
2019-02-12,798.64
2019-02-13,798.6
2019-02-14,798.5
2019-02-15,798.47
2019-02-16,798.45
2019-02-17,798.46
2019-02-18,798.63
2019-02-19,798.59
2019-02-20,798.35
2019-02-21,798.25
2019-02-22,798.37
2019-02-23,798.18
2019-02-24,798.08
2019-02-25,798.29
2019-02-26,798.05
2019-02-27,798.15
2019-02-28,798.04
2019-03-01,797.82
2019-03-02,797.95
2019-03-03,797.93
2019-03-04,797.99
2019-03-05,797.87
2019-03-06,797.75
2019-03-07,797.95
2019-03-08,797.74
2019-03-09,797.76
2019-03-10,797.91
2019-03-11,797.92
2019-03-12,797.86
2019-03-13,797.77
2019-03-14,797.59
2019-03-15,797.5
2019-03-16,797.7
2019-03-17,797.41
2019-03-18,797.44
2019-03-19,797.31
2019-03-20,797.48
2019-03-21,797.35
2019-03-22,797.22
2019-03-23,797.07
2019-03-24,797.02
2019-03-25,797.04
2019-03-26,797.04
2019-03-27,797.18
2019-03-28,796.96
2019-03-29,797.03
2019-03-30,796.91
2019-03-31,796.79
2019-04-01,796.89
2019-04-02,796.72
2019-04-03,796.7
2019-04-04,796.56
2019-04-05,796.56
2019-04-06,796.63
2019-04-07,796.47
2019-04-08,796.83
2019-04-09,796.61
2019-04-10,796.66
2019-04-11,796.61
2019-04-12,796.63
2019-04-13,796.59
2019-04-14,796.53
2019-04-15,796.7
2019-04-16,796.69
2019-04-17,796.54
2019-04-18,796.32
2019-04-19,796.27
2019-04-20,796.24
2019-04-21,796.18
2019-04-22,796.12
2019-04-23,796.22
2019-04-24,796.26
2019-04-25,796.07
2019-04-26,796.18
2019-04-27,796.15
2019-04-28,796.14
2019-04-29,796.21
2019-04-30,796.26
2019-05-01,830.99
2019-05-02,833.06
2019-05-03,834.48
2019-05-04,835.07
2019-05-05,835.22
2019-05-06,835.29
2019-05-07,848.97
2019-05-08,849.69
2019-05-09,849.91
2019-05-10,849.88
2019-05-11,850.0
2019-05-12,850.04
2019-05-13,849.93
2019-05-14,849.96
2019-05-15,850.14
2019-05-16,850.15
2019-05-17,850.07
2019-05-18,850.68
2019-05-19,850.77
2019-05-20,851.34
2019-05-21,851.62
2019-05-22,851.75
2019-05-23,851.7
2019-05-24,851.71
2019-05-25,851.82
2019-05-26,851.83
2019-05-27,851.91
2019-05-28,851.85
2019-05-29,851.97
2019-05-30,851.87
2019-05-31,851.65
2019-06-01,851.82
2019-06-02,851.75
2019-06-03,851.8
2019-06-04,851.8
2019-06-05,851.84
2019-06-06,851.81
2019-06-07,851.78
2019-06-08,851.76
2019-06-09,851.77
2019-06-10,851.82
2019-06-11,851.79
2019-06-12,851.69
2019-06-13,851.68
2019-06-14,851.55
2019-06-15,851.65
2019-06-16,851.63
2019-06-17,851.61
2019-06-18,851.59
2019-06-19,851.56
2019-06-20,851.55
2019-06-21,851.56
2019-06-22,851.53
2019-06-23,851.47
2019-06-24,851.54
2019-06-25,851.45
2019-06-26,851.39
2019-06-27,851.27
2019-06-28,851.29
2019-06-29,851.32
2019-06-30,851.32
2019-07-01,811.97
2019-07-02,802.72
2019-07-03,799.67
2019-07-04,798.4
2019-07-05,797.72
2019-07-06,797.53
2019-07-07,797.48
2019-07-08,797.22
2019-07-09,796.73
2019-07-10,796.4
2019-07-11,796.29
2019-07-12,796.18
2019-07-13,795.88
2019-07-14,795.74
2019-07-15,795.75
2019-07-16,795.86
2019-07-17,795.81
2019-07-18,795.55
2019-07-19,795.5
2019-07-20,795.41
2019-07-21,795.42
2019-07-22,795.5
2019-07-23,795.59
2019-07-24,795.39
2019-07-25,795.32
2019-07-26,795.15
2019-07-27,795.23
2019-07-28,795.07
2019-07-29,795.21
2019-07-30,795.18
2019-07-31,795.32
2019-08-01,788.07
2019-08-02,786.99
2019-08-03,786.51
2019-08-04,786.32
2019-08-05,786.11
2019-08-06,785.92
2019-08-07,785.66
2019-08-08,785.51
2019-08-09,785.38
2019-08-10,785.35
2019-08-11,785.35
2019-08-12,785.46
2019-08-13,785.47
2019-08-14,785.51
2019-08-15,785.16
2019-08-16,785.29
2019-08-17,785.14
2019-08-18,784.88
2019-08-19,784.95
2019-08-20,784.93
2019-08-21,784.86
2019-08-22,784.67
2019-08-23,784.68
2019-08-24,784.72
2019-08-25,784.51
2019-08-26,784.79
2019-08-27,784.84
2019-08-28,784.78
2019-08-29,784.7
2019-08-30,784.95
2019-08-31,784.73
2019-09-01,785.16
2019-09-02,785.11
2019-09-03,785.16
2019-09-04,785.16
2019-09-05,785.1
2019-09-06,785.1
2019-09-07,784.78
2019-09-08,784.72
2019-09-09,784.85
2019-09-10,784.98
2019-09-11,784.92
2019-09-12,784.8
2019-09-13,784.81
2019-09-14,784.92
2019-09-15,784.73
2019-09-16,784.65
2019-09-17,784.67
2019-09-18,784.66
2019-09-19,784.64
2019-09-20,784.62
2019-09-21,784.37
2019-09-22,784.25
2019-09-23,784.38
2019-09-24,784.47
2019-09-25,784.37
2019-09-26,784.43
2019-09-27,784.3
2019-09-28,784.26
2019-09-29,784.23
2019-09-30,784.45
2019-10-01,784.23
2019-10-02,784.24
2019-10-03,784.11
2019-10-04,784.19
2019-10-05,784.12
2019-10-06,783.91
2019-10-07,784.01
2019-10-08,784.0
2019-10-09,783.74
2019-10-10,783.83
2019-10-11,783.67
2019-10-12,783.6
2019-10-13,783.47
2019-10-14,783.61
2019-10-15,783.57
2019-10-16,783.5
2019-10-17,783.55
2019-10-18,783.41
2019-10-19,783.47
2019-10-20,783.26
2019-10-21,783.44
2019-10-22,783.44
2019-10-23,783.41
2019-10-24,783.31
2019-10-25,783.37
2019-10-26,783.29
2019-10-27,783.22
2019-10-28,783.68
2019-10-29,783.69
2019-10-30,783.71
2019-10-31,783.83
2019-11-01,807.98
2019-11-02,809.62
2019-11-03,809.9
2019-11-04,809.89
2019-11-05,810.51
2019-11-06,810.87
2019-11-07,810.93
2019-11-08,810.8
2019-11-09,810.8
2019-11-10,810.69
2019-11-11,810.84
2019-11-12,810.83
2019-11-13,810.75
2019-11-14,810.85
2019-11-15,810.76
2019-11-16,810.76
2019-11-17,810.65
2019-11-18,810.81
2019-11-19,810.74
2019-11-20,810.61
2019-11-21,810.68
2019-11-22,810.55
2019-11-23,810.57
2019-11-24,810.5
2019-11-25,810.66
2019-11-26,810.62
2019-11-27,810.72
2019-11-28,810.57
2019-11-29,810.69
2019-11-30,810.61
2019-12-01,819.06
2019-12-02,820.24
2019-12-03,820.6
2019-12-04,820.64
2019-12-05,820.72
2019-12-06,820.78
2019-12-07,820.76
2019-12-08,820.72
2019-12-09,820.76
2019-12-10,820.85
2019-12-11,820.81
2019-12-12,820.9
2019-12-13,820.85
2019-12-14,820.8
2019-12-15,820.71
2019-12-16,820.79
2019-12-17,820.6
2019-12-18,820.7
2019-12-19,820.61
2019-12-20,820.63
2019-12-21,820.6
2019-12-22,820.65
2019-12-23,820.58
2019-12-24,820.67
2019-12-25,820.6
2019-12-26,820.61
2019-12-27,820.67
2019-12-28,820.62
2019-12-29,820.53
2019-12-30,820.65
2019-12-31,820.66
2020-01-01,820.73
2020-01-02,820.76
2020-01-03,820.73
2020-01-04,821.3
2020-01-05,821.19
2020-01-06,820.83
2020-01-07,820.82
2020-01-08,820.87
2020-01-09,820.9
2020-01-10,820.8
2020-01-11,820.7
2020-01-12,820.66
2020-01-13,820.65
2020-01-14,820.7
2020-01-15,820.71
2020-01-16,820.67
2020-01-17,820.63
2020-01-18,820.59
2020-01-19,820.53
2020-01-20,820.58
2020-01-21,820.69
2020-01-22,820.57
2020-01-23,820.6
2020-01-24,820.69
2020-01-25,820.71
2020-01-26,820.63
2020-01-27,820.75
2020-01-28,820.7
2020-01-29,820.78
2020-01-30,820.81
2020-01-31,820.86
2020-02-01,868.63
2020-02-02,871.15
2020-02-03,872.94
2020-02-04,873.88
2020-02-05,874.41
2020-02-06,874.75
2020-02-07,874.71
2020-02-08,874.85
2020-02-09,875.1
2020-02-10,875.05
2020-02-11,875.17
2020-02-12,875.22
2020-02-13,875.09
2020-02-14,875.11
2020-02-15,875.15
2020-02-16,875.05
2020-02-17,875.15
2020-02-18,875.16
2020-02-19,875.23
2020-02-20,875.11
2020-02-21,875.13
2020-02-22,875.06
2020-02-23,874.86
2020-02-24,874.73
2020-02-25,874.74
2020-02-26,874.62
2020-02-27,874.65
2020-02-28,874.62
2020-02-29,874.65
2020-03-01,874.7
2020-03-02,874.64
2020-03-03,874.44
2020-03-04,874.45
2020-03-05,874.32
2020-03-06,874.51
2020-03-07,874.48
2020-03-08,874.51
2020-03-09,874.37
2020-03-10,874.36
2020-03-11,874.21
2020-03-12,874.35
2020-03-13,874.31
2020-03-14,874.32
2020-03-15,874.33
2020-03-16,874.44
2020-03-17,874.38
2020-03-18,874.38
2020-03-19,874.31
2020-03-20,874.23
2020-03-21,874.18
2020-03-22,874.24
2020-03-23,874.24
2020-03-24,874.21
2020-03-25,874.14
2020-03-26,874.2
2020-03-27,874.14
2020-03-28,874.11
2020-03-29,874.14
2020-03-30,874.03
2020-03-31,874.16
2020-04-01,828.46
2020-04-02,822.74
2020-04-03,821.1
2020-04-04,820.44
2020-04-05,820.18
2020-04-06,819.86
2020-04-07,819.16
2020-04-08,819.16
2020-04-09,818.71
2020-04-10,818.26
2020-04-11,818.13
2020-04-12,817.95
2020-04-13,817.81
2020-04-14,817.72
2020-04-15,817.56
2020-04-16,817.72
2020-04-17,817.42
2020-04-18,817.2
2020-04-19,817.04
2020-04-20,817.24
2020-04-21,817.07
2020-04-22,817.22
2020-04-23,816.94
2020-04-24,816.97
2020-04-25,816.79
2020-04-26,816.73
2020-04-27,816.75
2020-04-28,816.89
2020-04-29,817.0
2020-04-30,816.65
2020-05-01,745.43
2020-05-02,737.57
2020-05-03,734.13
2020-05-04,731.27
2020-05-05,729.47
2020-05-06,727.86
2020-05-07,726.72
2020-05-08,726.2
2020-05-09,725.07
2020-05-10,724.71
2020-05-11,724.51
2020-05-12,724.04
2020-05-13,723.75
2020-05-14,723.23
2020-05-15,722.99
2020-05-16,722.71
2020-05-17,722.51
2020-05-18,722.73
2020-05-19,722.35
2020-05-20,722.0
2020-05-21,721.91
2020-05-22,721.89
2020-05-23,721.59
2020-05-24,721.58
2020-05-25,721.85
2020-05-26,721.6
2020-05-27,721.43
2020-05-28,721.4
2020-05-29,721.4
2020-05-30,721.19
2020-05-31,721.09
2020-06-01,748.16
2020-06-02,749.15
2020-06-03,749.31
2020-06-04,749.39
2020-06-05,749.62
2020-06-06,749.4
2020-06-07,749.33
2020-06-08,749.57
2020-06-09,749.67
2020-06-10,749.7
2020-06-11,749.49
2020-06-12,749.47
2020-06-13,749.4
2020-06-14,749.13
2020-06-15,749.34
2020-06-16,749.54
2020-06-17,749.46
2020-06-18,749.63
2020-06-19,749.73
2020-06-20,749.63
2020-06-21,749.58
2020-06-22,749.74
2020-06-23,749.63
2020-06-24,749.68
2020-06-25,749.51
2020-06-26,749.67
2020-06-27,749.57
2020-06-28,749.49
2020-06-29,749.9
2020-06-30,750.06
2020-07-01,758.94
2020-07-02,759.79
2020-07-03,760.31
2020-07-04,760.02
2020-07-05,759.87
2020-07-06,760.13
2020-07-07,760.08
2020-07-08,760.04
2020-07-09,760.04
2020-07-10,760.05
2020-07-11,760.08
2020-07-12,759.9
2020-07-13,760.09
2020-07-14,760.06
2020-07-15,760.0
2020-07-16,760.09
2020-07-17,759.96
2020-07-18,759.87
2020-07-19,759.66
2020-07-20,759.83
2020-07-21,759.78
2020-07-22,759.92
2020-07-23,759.91
2020-07-24,760.0
2020-07-25,759.97
2020-07-26,759.73
2020-07-27,759.88
2020-07-28,759.95
2020-07-29,759.94
2020-07-30,759.95
2020-07-31,759.96
2020-08-01,760.45
2020-08-02,760.2
2020-08-03,760.32
2020-08-04,760.38
2020-08-05,760.74
2020-08-06,760.43
2020-08-07,760.46
2020-08-08,760.32
2020-08-09,760.32
2020-08-10,760.44
2020-08-11,760.53
2020-08-12,760.32
2020-08-13,760.29
2020-08-14,760.4
2020-08-15,760.43
2020-08-16,760.44
2020-08-17,760.6
2020-08-18,760.54
2020-08-19,760.44
2020-08-20,760.51
2020-08-21,760.4
2020-08-22,760.35
2020-08-23,760.13
2020-08-24,760.39
2020-08-25,760.36
2020-08-26,760.45
2020-08-27,760.4
2020-08-28,760.34
2020-08-29,760.13
2020-08-30,760.14
2020-08-31,760.31
2020-09-01,770.43
2020-09-02,771.03
2020-09-03,771.39
2020-09-04,771.43
2020-09-05,771.37
2020-09-06,771.32
2020-09-07,771.44
2020-09-08,771.42
2020-09-09,771.34
2020-09-10,771.39
2020-09-11,771.34
2020-09-12,771.35
2020-09-13,771.34
2020-09-14,771.43
2020-09-15,771.56
2020-09-16,771.65
2020-09-17,771.79
2020-09-18,771.89
2020-09-19,771.83
2020-09-20,771.71
2020-09-21,771.82
2020-09-22,771.71
2020-09-23,771.83
2020-09-24,771.78
2020-09-25,771.59
2020-09-26,771.55
2020-09-27,771.53
2020-09-28,771.57
2020-09-29,771.66
2020-09-30,771.51
2020-10-01,771.6
2020-10-02,771.55
2020-10-03,771.54
2020-10-04,772.18
2020-10-05,771.66
2020-10-06,771.6
2020-10-07,771.59
2020-10-08,771.48
2020-10-09,771.39
2020-10-10,771.42
2020-10-11,771.35
2020-10-12,771.56
2020-10-13,771.4
2020-10-14,771.53
2020-10-15,771.47
2020-10-16,771.47
2020-10-17,771.35
2020-10-18,771.27
2020-10-19,771.24
2020-10-20,771.36
2020-10-21,771.3
2020-10-22,771.24
2020-10-23,771.15
2020-10-24,771.2
2020-10-25,771.08
2020-10-26,771.17
2020-10-27,770.98
2020-10-28,771.11
2020-10-29,771.16
2020-10-30,771.06
2020-10-31,770.98
2020-11-01,770.71
2020-11-02,770.85
2020-11-03,770.84
2020-11-04,770.75
2020-11-05,770.8
2020-11-06,770.79
2020-11-07,770.71
2020-11-08,770.68
2020-11-09,770.7
2020-11-10,770.8
2020-11-11,770.57
2020-11-12,770.61
2020-11-13,770.62
2020-11-14,770.5
2020-11-15,770.4
2020-11-16,770.54
2020-11-17,770.53
2020-11-18,770.58
2020-11-19,770.55
2020-11-20,770.64
2020-11-21,770.49
2020-11-22,770.49
2020-11-23,770.49
2020-11-24,770.57
2020-11-25,770.52
2020-11-26,770.55
2020-11-27,770.49
2020-11-28,770.55
2020-11-29,770.56
2020-11-30,770.64
2020-12-01,794.25
2020-12-02,795.92
2020-12-03,796.59
2020-12-04,796.66
2020-12-05,796.81
2020-12-06,796.77
2020-12-07,797.0
2020-12-08,797.09
2020-12-09,797.07
2020-12-10,797.13
2020-12-11,797.13
2020-12-12,797.11
2020-12-13,797.01
2020-12-14,797.06
2020-12-15,797.19
2020-12-16,797.24
2020-12-17,797.19
2020-12-18,797.18
2020-12-19,797.05
2020-12-20,796.99
2020-12-21,797.05
2020-12-22,797.23
2020-12-23,797.12
2020-12-24,797.19
2020-12-25,797.08
2020-12-26,797.19
2020-12-27,797.13
2020-12-28,797.23
2020-12-29,797.17
2020-12-30,797.23
2020-12-31,797.29
2021-01-01,797.31
2021-01-02,797.38
2021-01-03,797.96
2021-01-04,797.43
2021-01-05,797.43
2021-01-06,797.36
2021-01-07,797.38
2021-01-08,797.25
2021-01-09,797.17
2021-01-10,797.16
2021-01-11,797.24
2021-01-12,797.14
2021-01-13,797.13
2021-01-14,797.09
2021-01-15,797.18
2021-01-16,797.14
2021-01-17,797.08
2021-01-18,797.14
2021-01-19,797.12
2021-01-20,797.17
2021-01-21,797.15
2021-01-22,797.06
2021-01-23,797.12
2021-01-24,797.07
2021-01-25,797.12
2021-01-26,797.09
2021-01-27,797.1
2021-01-28,797.02
2021-01-29,796.97
2021-01-30,797.05
2021-01-31,797.04
2021-02-01,841.7
2021-02-02,845.46
2021-02-03,846.91
2021-02-04,847.55
2021-02-05,847.57
2021-02-06,847.96
2021-02-07,847.95
2021-02-08,848.04
2021-02-09,848.16
2021-02-10,848.06
2021-02-11,848.24
2021-02-12,848.22
2021-02-13,848.2
2021-02-14,848.13
2021-02-15,848.24
2021-02-16,848.28
2021-02-17,848.26
2021-02-18,848.3
2021-02-19,848.32
2021-02-20,848.3
2021-02-21,848.32
2021-02-22,848.25
2021-02-23,848.43
2021-02-24,848.31
2021-02-25,848.36
2021-02-26,848.45
2021-02-27,848.54
2021-02-28,848.54
2021-03-01,891.85
2021-03-02,895.86
2021-03-03,897.62
2021-03-04,898.17
2021-03-05,898.29
2021-03-06,898.44
2021-03-07,898.55
2021-03-08,898.67
2021-03-09,898.73
2021-03-10,898.8
2021-03-11,898.85
2021-03-12,898.85
2021-03-13,898.91
2021-03-14,898.93
2021-03-15,898.97
2021-03-16,899.08
2021-03-17,899.01
2021-03-18,899.14
2021-03-19,899.05
2021-03-20,899.07
2021-03-21,898.98
2021-03-22,899.11
2021-03-23,899.0
2021-03-24,899.19
2021-03-25,899.23
2021-03-26,899.3
2021-03-27,899.31
2021-03-28,899.34
2021-03-29,899.42
2021-03-30,899.4
2021-03-31,899.48
2021-04-01,899.67
2021-04-02,899.6
2021-04-03,899.69
2021-04-04,899.78
2021-04-05,899.47
2021-04-06,899.52
2021-04-07,899.44
2021-04-08,899.34
2021-04-09,899.33
2021-04-10,899.31
2021-04-11,899.27
2021-04-12,899.38
2021-04-13,899.18
2021-04-14,899.19
2021-04-15,899.21
2021-04-16,898.9
2021-04-17,899.07
2021-04-18,898.87
2021-04-19,899.06
2021-04-20,899.17
2021-04-21,899.1
2021-04-22,899.02
2021-04-23,898.95
2021-04-24,899.13
2021-04-25,899.05
2021-04-26,899.06
2021-04-27,899.11
2021-04-28,899.21
2021-04-29,899.13
2021-04-30,899.11
2021-05-01,899.3
2021-05-02,899.25
2021-05-03,899.38
2021-05-04,899.38
2021-05-05,899.49
2021-05-06,899.51
2021-05-07,899.57
2021-05-08,899.46
2021-05-09,899.37
2021-05-10,899.41
2021-05-11,899.39
2021-05-12,899.43
2021-05-13,899.43
2021-05-14,899.46
2021-05-15,899.47
2021-05-16,899.42
2021-05-17,899.54
2021-05-18,899.51
2021-05-19,899.5
2021-05-20,899.48
2021-05-21,899.48
2021-05-22,899.46
2021-05-23,899.38
2021-05-24,899.44
2021-05-25,899.44
2021-05-26,899.52
2021-05-27,899.37
2021-05-28,899.38
2021-05-29,899.31
2021-05-30,899.29
2021-05-31,899.4
2021-06-01,882.1
2021-06-02,880.14
2021-06-03,879.23
2021-06-04,879.11
2021-06-05,879.01
2021-06-06,878.83
2021-06-07,878.84
2021-06-08,878.77
2021-06-09,878.58
2021-06-10,878.43
2021-06-11,878.54
2021-06-12,878.5
2021-06-13,878.41
2021-06-14,878.35
2021-06-15,878.42
2021-06-16,878.23
2021-06-17,878.19
2021-06-18,878.29
2021-06-19,878.01
2021-06-20,878.02
2021-06-21,878.11
2021-06-22,877.92
2021-06-23,877.85
2021-06-24,877.85
2021-06-25,877.84
2021-06-26,877.75
2021-06-27,877.69
2021-06-28,877.63
2021-06-29,877.79
2021-06-30,877.62
2021-07-01,903.72
2021-07-02,905.31
2021-07-03,905.82
2021-07-04,905.87
2021-07-05,906.23
2021-07-06,906.39
2021-07-07,906.41
2021-07-08,906.41
2021-07-09,906.46
2021-07-10,906.43
2021-07-11,906.37
2021-07-12,906.51
2021-07-13,906.5
2021-07-14,906.48
2021-07-15,906.37
2021-07-16,906.35
2021-07-17,906.39
2021-07-18,906.37
2021-07-19,906.35
2021-07-20,906.37
2021-07-21,906.24
2021-07-22,906.4
2021-07-23,906.35
2021-07-24,906.36
2021-07-25,906.37
2021-07-26,906.34
2021-07-27,906.32
2021-07-28,906.33
2021-07-29,906.42
2021-07-30,906.43
2021-07-31,907.32
2021-08-01,946.61
2021-08-02,950.72
2021-08-03,951.89
2021-08-04,952.41
2021-08-05,952.5
2021-08-06,952.58
2021-08-07,952.8
2021-08-08,952.78
2021-08-09,952.65
2021-08-10,952.68
2021-08-11,952.55
2021-08-12,952.59
2021-08-13,952.51
2021-08-14,952.43
2021-08-15,952.45
2021-08-16,952.43
2021-08-17,952.46
2021-08-18,952.42
2021-08-19,952.48
2021-08-20,952.6
2021-08-21,952.57
2021-08-22,952.61
2021-08-23,952.63
2021-08-24,952.63
2021-08-25,952.55
2021-08-26,952.49
2021-08-27,952.54
2021-08-28,952.52
2021-08-29,952.56
2021-08-30,952.52
2021-08-31,952.52
2021-09-01,978.24
2021-09-02,979.91
2021-09-03,980.31
2021-09-04,980.63
2021-09-05,980.58
2021-09-06,980.71
2021-09-07,980.58
2021-09-08,980.7
2021-09-09,980.69
2021-09-10,980.43
2021-09-11,980.56
2021-09-12,980.55
2021-09-13,980.63
2021-09-14,980.55
2021-09-15,980.64
2021-09-16,980.61
2021-09-17,980.58
2021-09-18,980.67
2021-09-19,980.72
2021-09-20,980.72
2021-09-21,980.74
2021-09-22,980.74
2021-09-23,980.75
2021-09-24,980.67
2021-09-25,980.72
2021-09-26,980.71
2021-09-27,980.64
2021-09-28,980.69
2021-09-29,980.77
2021-09-30,980.79
2021-10-01,981.18
2021-10-02,981.15
2021-10-03,981.19
2021-10-04,981.28
2021-10-05,981.21
2021-10-06,981.23
2021-10-07,981.27
2021-10-08,981.17
2021-10-09,981.24
2021-10-10,981.21
2021-10-11,981.13
2021-10-12,981.21
2021-10-13,981.24
2021-10-14,981.2
2021-10-15,981.26
2021-10-16,981.31
2021-10-17,981.2
2021-10-18,981.31
2021-10-19,981.38
2021-10-20,981.35
2021-10-21,981.3
2021-10-22,981.07
2021-10-23,981.11
2021-10-24,981.13
2021-10-25,981.09
2021-10-26,981.13
2021-10-27,981.2
2021-10-28,981.27
2021-10-29,981.22
2021-10-30,981.22
2021-10-31,981.36
2021-11-01,1069.22
2021-11-02,1075.59
2021-11-03,1077.27
2021-11-04,1077.86
2021-11-05,1077.93
2021-11-06,1078.08
2021-11-07,1078.17
2021-11-08,1078.24
2021-11-09,1078.24
2021-11-10,1078.27
2021-11-11,1078.3
2021-11-12,1047.87
2021-11-13,1043.87
2021-11-14,1043.0
2021-11-15,1041.55
2021-11-16,1040.55
2021-11-17,1040.07
2021-11-18,1039.59
2021-11-19,1039.57
2021-11-20,1039.58
2021-11-21,1039.4
2021-11-22,1039.31
2021-11-23,1039.27
2021-11-24,1039.1
2021-11-25,1039.07
2021-11-26,1039.1
2021-11-27,1038.9
2021-11-28,1038.9
2021-11-29,1039.02
2021-11-30,1038.97
2021-12-01,1083.78
2021-12-02,1086.39
2021-12-03,1087.02
2021-12-04,1087.56
2021-12-05,1087.7
2021-12-06,1087.92
2021-12-07,1087.99
2021-12-08,1087.95
2021-12-09,1088.05
2021-12-10,1087.89
2021-12-11,1087.97
2021-12-12,1087.95
2021-12-13,1087.94
2021-12-14,1087.92
2021-12-15,1087.76
2021-12-16,1087.91
2021-12-17,1087.72
2021-12-18,1087.63
2021-12-19,1087.63
2021-12-20,1087.65
2021-12-21,1087.56
2021-12-22,1087.63
2021-12-23,1087.52
2021-12-24,1087.48
2021-12-25,1087.59
2021-12-26,1087.57
2021-12-27,1087.65
2021-12-28,1087.7
2021-12-29,1087.7
2021-12-30,1087.66
2021-12-31,1087.51
2022-01-01,1075.02
2022-01-02,1074.42
2022-01-03,1073.21
2022-01-04,1072.63
2022-01-05,1072.31
2022-01-06,1072.08
2022-01-07,1071.91
2022-01-08,1071.96
2022-01-09,1071.86
2022-01-10,1071.82
2022-01-11,1071.75
2022-01-12,1071.47
2022-01-13,1071.44
2022-01-14,1071.34
2022-01-15,1071.37
2022-01-16,1071.35
2022-01-17,1071.27
2022-01-18,1071.38
2022-01-19,1071.42
2022-01-20,1071.43
2022-01-21,1071.41
2022-01-22,1071.39
2022-01-23,1071.41
2022-01-24,1071.45
2022-01-25,1071.41
2022-01-26,1071.25
2022-01-27,1071.3
2022-01-28,1071.43
2022-01-29,1071.41
2022-01-30,1071.38
2022-01-31,1071.42
2022-02-01,1056.23
2022-02-02,1054.52
2022-02-03,1052.99
2022-02-04,1052.28
2022-02-05,1051.72
2022-02-06,1051.55
2022-02-07,1051.42
2022-02-08,1050.92
2022-02-09,1050.7
2022-02-10,1050.58
2022-02-11,1050.12
2022-02-12,1049.96
2022-02-13,1049.93
2022-02-14,1049.9
2022-02-15,1049.96
2022-02-16,1049.77
2022-02-17,1049.85
2022-02-18,1049.97
2022-02-19,1049.85
2022-02-20,1049.68
2022-02-21,1049.76
2022-02-22,1049.64
2022-02-23,1049.64
2022-02-24,1049.72
2022-02-25,1049.88
2022-02-26,1049.82
2022-02-27,1049.77
2022-02-28,1049.91
2022-03-01,1079.33
2022-03-02,1081.61
2022-03-03,1082.55
2022-03-04,1082.67
2022-03-05,1082.92
2022-03-06,1082.98
2022-03-07,1083.16
2022-03-08,1083.22
2022-03-09,1083.21
2022-03-10,1083.33
2022-03-11,1083.32
2022-03-12,1083.15
2022-03-13,1083.18
2022-03-14,1083.22
2022-03-15,1083.21
2022-03-16,1083.25
2022-03-17,1083.2
2022-03-18,1083.2
2022-03-19,1083.21
2022-03-20,1083.25
2022-03-21,1083.25
2022-03-22,1083.24
2022-03-23,1083.19
2022-03-24,1083.23
2022-03-25,1083.21
2022-03-26,1083.27
2022-03-27,1083.26
2022-03-28,1083.15
2022-03-29,1083.07
2022-03-30,1083.04
2022-03-31,1083.19
2022-04-01,1155.89
2022-04-02,1161.17
2022-04-03,1161.59
2022-04-04,1162.58
2022-04-05,1163.0
2022-04-06,1163.45
2022-04-07,1163.6
2022-04-08,1163.56
2022-04-09,1163.64
2022-04-10,1163.75
2022-04-11,1163.83
2022-04-12,1163.87
2022-04-13,1163.86
2022-04-14,1163.9
2022-04-15,1163.63
2022-04-16,1163.65
2022-04-17,1163.66
2022-04-18,1163.58
2022-04-19,1163.47
2022-04-20,1163.49
2022-04-21,1163.44
2022-04-22,1163.38
2022-04-23,1163.4
2022-04-24,1163.39
2022-04-25,1163.52
2022-04-26,1163.45
2022-04-27,1163.55
2022-04-28,1163.6
2022-04-29,1163.79
2022-04-30,1163.95
2022-05-01,1141.18
2022-05-02,1138.0
2022-05-03,1136.41
2022-05-04,1135.62
2022-05-05,1135.13
2022-05-06,1134.94
2022-05-07,1134.73
2022-05-08,1134.65
2022-05-09,1134.55
2022-05-10,1134.41
2022-05-11,1134.29
2022-05-12,1134.3
2022-05-13,1134.28
2022-05-14,1134.15
2022-05-15,1134.14
2022-05-16,1134.22
2022-05-17,1134.14
2022-05-18,1133.95
2022-05-19,1133.93
2022-05-20,1133.87
2022-05-21,1133.87
2022-05-22,1133.88
2022-05-23,1133.91
2022-05-24,1133.89
2022-05-25,1133.86
2022-05-26,1133.83
2022-05-27,1133.8
2022-05-28,1133.84
2022-05-29,1133.8
2022-05-30,1133.96
2022-05-31,1133.89
2022-06-01,1133.65
2022-06-02,1133.8
2022-06-03,1133.91
2022-06-04,1133.72
2022-06-05,1133.79
2022-06-06,1133.89
2022-06-07,1133.62
2022-06-08,1133.57
2022-06-09,1133.61
2022-06-10,1133.58
2022-06-11,1133.6
2022-06-12,1133.58
2022-06-13,1133.66
2022-06-14,1133.57
2022-06-15,1133.69
2022-06-16,1133.66
2022-06-17,1133.68
2022-06-18,1133.69
2022-06-19,1133.74
2022-06-20,1133.78
2022-06-21,1133.76
2022-06-22,1133.77
2022-06-23,1133.79
2022-06-24,1133.76
2022-06-25,1133.8
